id_client,nom,pays,ville,date_inscription,canal_acquisition
1523,Client_1523,Gabon,Libreville,2023-08-21,Organic
1524,Client_1524,Belgique,Bruxelles,2023-04-21,Marketplace
1525,Client_1525,Sénégal,Saint-Louis,2023-12-04,Marketplace
1526,Client_1526,Gabon,Port-Gentil,2024-07-26,Marketplace
1527,Client_1527,Canada,Laval,2022-12-18,Marketplace
1528,Client_1528,RD Congo,Bukavu,2024-02-01,Marketplace
1529,Client_1529,France,Lyon,2023-12-25,Marketplace
1530,Client_1530,Gabon,Libreville,2022-11-26,Marketplace
1531,Client_1531,Canada,Québec,2022-11-11,Organic
1532,Client_1532,RD Congo,Kinshasa,2022-03-26,Marketplace
1533,Client_1533,Canada,Gatineau,2023-06-18,Marketplace
1534,Client_1534,Canada,Québec,2022-03-13,Marketplace
1535,Client_1535,Côte d’Ivoire,Abidjan,2024-02-03,Referral
1536,Client_1536,Canada,Laval,2022-09-06,Ads
1537,Client_1537,Sénégal,Thiès,2022-10-25,Referral
1538,Client_1538,Côte d’Ivoire,Abidjan,2022-01-09,Marketplace
1539,Client_1539,Cameroun,Yaoundé,2023-08-17,Organic
1540,Client_1540,Gabon,Port-Gentil,2022-08-19,Referral
1541,Client_1541,France,Lyon,2022-08-28,Marketplace
1542,Client_1542,France,Toulouse,2023-03-28,Referral
1543,Client_1543,Côte d’Ivoire,Abidjan,2023-10-31,Ads
1544,Client_1544,RD Congo,Lubumbashi,2023-07-24,Organic
1545,Client_1545,France,Paris,2024-07-01,Ads
1546,Client_1546,Sénégal,Dakar,2024-10-01,Marketplace
1547,Client_1547,France,Marseille,2024-03-25,Organic
1548,Client_1548,Sénégal,Thiès,2024-03-01,Marketplace
1549,Client_1549,France,Marseille,2023-12-08,Marketplace
1550,Client_1550,Cameroun,Yaoundé,2022-06-29,Organic
1551,Client_1551,Gabon,Port-Gentil,2024-06-25,Marketplace
1552,Client_1552,Canada,Gatineau,2024-04-28,Organic
1553,Client_1553,Belgique,Liège,2023-03-02,Marketplace
1554,Client_1554,Gabon,Port-Gentil,2022-05-16,Referral
1555,Client_1555,Belgique,Bruxelles,2024-04-18,Marketplace
1556,Client_1556,Sénégal,Dakar,2024-08-04,Organic
1557,Client_1557,RD Congo,Lubumbashi,2024-02-21,Marketplace
1558,Client_1558,Gabon,Libreville,2023-09-11,Marketplace
1559,Client_1559,Gabon,Port-Gentil,2023-04-05,Ads
1560,Client_1560,France,Lyon,2023-06-22,Marketplace
1561,Client_1561,Gabon,Libreville,2023-08-13,Referral
1562,Client_1562,Canada,Gatineau,2023-05-17,Ads
1563,Client_1563,Belgique,Namur,2024-10-06,Ads
1564,Client_1564,Côte d’Ivoire,Yamoussoukro,2024-09-11,Referral
1565,Client_1565,Cameroun,Bafoussam,2024-09-01,Ads
1566,Client_1566,Côte d’Ivoire,Yamoussoukro,2022-02-05,Marketplace
1567,Client_1567,Canada,Montréal,2022-10-27,Marketplace
1568,Client_1568,Gabon,Libreville,2024-01-02,Organic
1569,Client_1569,France,Marseille,2024-01-10,Referral
1570,Client_1570,Côte d’Ivoire,Abidjan,2023-08-17,Marketplace
1571,Client_1571,Belgique,Liège,2023-01-11,Ads
1572,Client_1572,Canada,Laval,2023-10-10,Marketplace
1573,Client_1573,Cameroun,Bafoussam,2024-01-13,Ads
1574,Client_1574,Côte d’Ivoire,Abidjan,2022-01-27,Organic
1575,Client_1575,Cameroun,Yaoundé,2024-09-20,Referral
1576,Client_1576,Côte d’Ivoire,Abidjan,2022-07-29,Organic
1577,Client_1577,Canada,Québec,2023-01-21,Ads
1578,Client_1578,Sénégal,Thiès,2022-06-06,Ads
1579,Client_1579,Canada,Montréal,2024-09-09,Marketplace
1580,Client_1580,Cameroun,Bafoussam,2024-01-13,Organic
1581,Client_1581,Gabon,Port-Gentil,2022-12-19,Marketplace
1582,Client_1582,France,Paris,2023-04-01,Organic
1583,Client_1583,Canada,Québec,2023-09-22,Organic
1584,Client_1584,RD Congo,Lubumbashi,2022-06-10,Referral
1585,Client_1585,Belgique,Bruxelles,2022-02-08,Referral
1586,Client_1586,Sénégal,Dakar,2023-02-07,Ads
1587,Client_1587,France,Lille,2022-05-02,Referral
1588,Client_1588,Belgique,Namur,2022-03-30,Ads
1589,Client_1589,Cameroun,Bafoussam,2022-01-22,Ads
1590,Client_1590,Belgique,Liège,2023-02-14,Organic
1591,Client_1591,Côte d’Ivoire,Abidjan,2022-07-05,Organic
1592,Client_1592,Cameroun,Bafoussam,2023-12-14,Marketplace
1593,Client_1593,Canada,Québec,2024-10-31,Ads
1594,Client_1594,Belgique,Bruxelles,2024-12-19,Organic
1595,Client_1595,RD Congo,Goma,2022-12-18,Ads
1596,Client_1596,Belgique,Liège,2024-10-29,Referral
1597,Client_1597,Côte d’Ivoire,Yamoussoukro,2023-01-15,Referral
1598,Client_1598,Belgique,Liège,2023-12-28,Referral
1599,Client_1599,Sénégal,Dakar,2024-11-19,Organic
1600,Client_1600,Sénégal,Dakar,2023-10-06,Ads
1601,Client_1601,Gabon,Libreville,2024-11-30,Organic
1602,Client_1602,Gabon,Port-Gentil,2023-08-14,Ads
1603,Client_1603,Belgique,Namur,2024-10-08,Ads
1604,Client_1604,Sénégal,Thiès,2024-07-24,Marketplace
1605,Client_1605,Gabon,Libreville,2024-04-14,Marketplace
1606,Client_1606,Sénégal,Dakar,2022-05-23,Referral
1607,Client_1607,Côte d’Ivoire,Abidjan,2022-01-27,Referral
1608,Client_1608,Belgique,Charleroi,2024-06-16,Ads
1609,Client_1609,Belgique,Liège,2024-03-19,Referral
1610,Client_1610,Belgique,Liège,2022-05-13,Marketplace
1611,Client_1611,RD Congo,Goma,2023-02-15,Referral
1612,Client_1612,Belgique,Liège,2024-05-19,Referral
1613,Client_1613,Cameroun,Bafoussam,2023-07-14,Referral
1614,Client_1614,Côte d’Ivoire,Bouaké,2024-04-08,Referral
1615,Client_1615,Cameroun,Douala,2024-07-20,Ads
1616,Client_1616,Belgique,Namur,2024-09-29,Referral
1617,Client_1617,RD Congo,Lubumbashi,2022-03-02,Ads
1618,Client_1618,France,Paris,2024-10-17,Ads
1619,Client_1619,Canada,Gatineau,2023-11-01,Organic
1620,Client_1620,Cameroun,Bafoussam,2022-07-17,Ads
1621,Client_1621,Gabon,Port-Gentil,2023-02-18,Marketplace
1622,Client_1622,Gabon,Port-Gentil,2024-10-30,Marketplace
1623,Client_1623,Côte d’Ivoire,Yamoussoukro,2022-02-06,Ads
1624,Client_1624,Sénégal,Dakar,2024-02-25,Referral
1625,Client_1625,Côte d’Ivoire,Bouaké,2024-06-25,Referral
1626,Client_1626,France,Paris,2022-12-29,Marketplace
1627,Client_1627,Canada,Gatineau,2024-06-01,Organic
1628,Client_1628,Cameroun,Bafoussam,2024-03-07,Referral
1629,Client_1629,Belgique,Charleroi,2024-08-20,Referral
1630,Client_1630,Canada,Montréal,2024-03-12,Marketplace
1631,Client_1631,Gabon,Port-Gentil,2023-12-24,Marketplace
1632,Client_1632,Côte d’Ivoire,Abidjan,2022-02-27,Ads
1633,Client_1633,Canada,Laval,2023-12-16,Ads
1634,Client_1634,Côte d’Ivoire,Bouaké,2022-07-19,Referral
1635,Client_1635,Côte d’Ivoire,Bouaké,2024-04-23,Marketplace
1636,Client_1636,France,Lyon,2023-05-23,Organic
1637,Client_1637,Cameroun,Bafoussam,2022-06-23,Ads
1638,Client_1638,Cameroun,Douala,2023-11-23,Organic
1639,Client_1639,France,Lille,2023-10-30,Ads
1640,Client_1640,Gabon,Port-Gentil,2024-11-20,Referral
1641,Client_1641,Cameroun,Douala,2024-08-19,Ads
1642,Client_1642,Côte d’Ivoire,Bouaké,2024-03-10,Marketplace
1643,Client_1643,Belgique,Charleroi,2022-07-24,Organic
1644,Client_1644,Côte d’Ivoire,Bouaké,2024-10-26,Marketplace
1645,Client_1645,Canada,Laval,2024-01-15,Referral
1646,Client_1646,RD Congo,Bukavu,2022-06-04,Organic
1647,Client_1647,Cameroun,Yaoundé,2022-04-08,Marketplace
1648,Client_1648,Sénégal,Dakar,2022-07-08,Ads
1649,Client_1649,Côte d’Ivoire,Bouaké,2022-05-18,Referral
1650,Client_1650,Sénégal,Dakar,2023-12-13,Ads
1651,Client_1651,Cameroun,Bafoussam,2023-09-07,Referral
1652,Client_1652,Côte d’Ivoire,Abidjan,2024-04-28,Referral
1653,Client_1653,Cameroun,Bafoussam,2024-11-21,Referral
1654,Client_1654,Canada,Montréal,2024-11-23,Organic
1655,Client_1655,Gabon,Libreville,2024-08-15,Marketplace
1656,Client_1656,Sénégal,Saint-Louis,2022-05-03,Organic
1657,Client_1657,Côte d’Ivoire,Bouaké,2022-10-30,Organic
1658,Client_1658,Canada,Laval,2024-06-10,Referral
1659,Client_1659,Côte d’Ivoire,Abidjan,2023-02-21,Referral
1660,Client_1660,Cameroun,Yaoundé,2022-11-25,Marketplace
1661,Client_1661,RD Congo,Bukavu,2023-05-04,Ads
1662,Client_1662,Canada,Québec,2022-02-26,Organic
1663,Client_1663,Cameroun,Yaoundé,2024-09-21,Referral
1664,Client_1664,Sénégal,Saint-Louis,2022-03-17,Organic
1665,Client_1665,Canada,Laval,2022-10-07,Ads
1666,Client_1666,Cameroun,Yaoundé,2022-12-27,Ads
1667,Client_1667,Gabon,Libreville,2022-04-24,Ads
1668,Client_1668,Côte d’Ivoire,Yamoussoukro,2023-09-03,Ads
1669,Client_1669,Sénégal,Thiès,2022-07-04,Referral
1670,Client_1670,Canada,Québec,2022-08-18,Ads
1671,Client_1671,Cameroun,Yaoundé,2022-07-04,Organic
1672,Client_1672,Belgique,Namur,2023-11-06,Referral
1673,Client_1673,RD Congo,Bukavu,2023-03-23,Organic
1674,Client_1674,Belgique,Liège,2023-03-15,Marketplace
1675,Client_1675,Gabon,Port-Gentil,2023-06-05,Ads
1676,Client_1676,Gabon,Port-Gentil,2022-08-20,Marketplace
1677,Client_1677,Sénégal,Thiès,2023-05-20,Marketplace
1678,Client_1678,Canada,Laval,2024-08-31,Marketplace
1679,Client_1679,Cameroun,Douala,2022-03-13,Ads
1680,Client_1680,RD Congo,Goma,2024-02-27,Marketplace
1681,Client_1681,Côte d’Ivoire,Yamoussoukro,2022-09-07,Organic
1682,Client_1682,Gabon,Port-Gentil,2022-01-17,Referral
1683,Client_1683,Cameroun,Yaoundé,2022-07-04,Organic
1684,Client_1684,Cameroun,Douala,2022-11-25,Referral
1685,Client_1685,Côte d’Ivoire,Yamoussoukro,2024-04-12,Ads
1686,Client_1686,Cameroun,Douala,2024-10-03,Referral
1687,Client_1687,Sénégal,Thiès,2024-05-15,Ads
1688,Client_1688,Canada,Laval,2024-11-02,Ads
1689,Client_1689,Côte d’Ivoire,Bouaké,2023-11-01,Referral
1690,Client_1690,France,Paris,2023-01-12,Referral
1691,Client_1691,Canada,Montréal,2024-03-31,Organic
1692,Client_1692,Cameroun,Yaoundé,2022-06-18,Ads
1693,Client_1693,Canada,Québec,2024-11-23,Organic
1694,Client_1694,Sénégal,Thiès,2024-07-13,Referral
1695,Client_1695,Canada,Laval,2022-12-22,Marketplace
1696,Client_1696,Cameroun,Douala,2022-06-22,Referral
1697,Client_1697,Côte d’Ivoire,Abidjan,2024-03-16,Referral
1698,Client_1698,RD Congo,Kinshasa,2022-02-17,Organic
1699,Client_1699,Belgique,Charleroi,2023-02-11,Marketplace
1700,Client_1700,Canada,Montréal,2024-04-01,Referral
1701,Client_1701,Cameroun,Douala,2022-07-02,Marketplace
1702,Client_1702,Canada,Montréal,2022-01-29,Referral
1703,Client_1703,Gabon,Port-Gentil,2022-08-31,Organic
1704,Client_1704,RD Congo,Lubumbashi,2023-06-30,Marketplace
1705,Client_1705,Gabon,Port-Gentil,2022-09-24,Referral
1706,Client_1706,RD Congo,Lubumbashi,2023-08-03,Organic
1707,Client_1707,Sénégal,Dakar,2024-04-16,Organic
1708,Client_1708,France,Marseille,2023-06-21,Organic
1709,Client_1709,Gabon,Libreville,2024-01-28,Referral
1710,Client_1710,Belgique,Bruxelles,2024-08-18,Organic
1711,Client_1711,Côte d’Ivoire,Yamoussoukro,2024-03-25,Organic
1712,Client_1712,Sénégal,Saint-Louis,2024-05-16,Marketplace
1713,Client_1713,Belgique,Bruxelles,2022-05-01,Ads
1714,Client_1714,Côte d’Ivoire,Abidjan,2024-08-22,Marketplace
1715,Client_1715,France,Paris,2023-06-04,Referral
1716,Client_1716,Cameroun,Yaoundé,2024-01-30,Organic
1717,Client_1717,France,Lille,2023-01-03,Marketplace
1718,Client_1718,Canada,Gatineau,2023-11-26,Referral
1719,Client_1719,Canada,Montréal,2023-10-12,Referral
1720,Client_1720,Canada,Laval,2022-08-28,Marketplace
1721,Client_1721,France,Lyon,2024-10-19,Marketplace
1722,Client_1722,Côte d’Ivoire,Bouaké,2023-08-03,Marketplace
1723,Client_1723,Cameroun,Bafoussam,2023-10-04,Referral
1724,Client_1724,Canada,Laval,2024-10-03,Organic
1725,Client_1725,Gabon,Libreville,2023-01-22,Organic
1726,Client_1726,France,Lyon,2023-01-11,Ads
1727,Client_1727,Gabon,Port-Gentil,2022-12-01,Referral
1728,Client_1728,Sénégal,Dakar,2024-10-10,Ads
1729,Client_1729,Gabon,Port-Gentil,2024-09-20,Referral
1730,Client_1730,Gabon,Libreville,2022-10-31,Ads
1731,Client_1731,Côte d’Ivoire,Abidjan,2023-02-22,Marketplace
1732,Client_1732,Canada,Québec,2024-11-07,Marketplace
1733,Client_1733,RD Congo,Kinshasa,2024-12-13,Organic
1734,Client_1734,Sénégal,Dakar,2023-05-20,Referral
1735,Client_1735,Belgique,Namur,2022-02-23,Marketplace
1736,Client_1736,Belgique,Charleroi,2024-02-05,Ads
1737,Client_1737,Côte d’Ivoire,Abidjan,2022-03-01,Ads
1738,Client_1738,Gabon,Port-Gentil,2024-07-18,Marketplace
1739,Client_1739,France,Marseille,2022-03-31,Referral
1740,Client_1740,Côte d’Ivoire,Yamoussoukro,2022-09-22,Organic
1741,Client_1741,France,Marseille,2023-10-24,Ads
1742,Client_1742,Belgique,Charleroi,2022-07-09,Referral
1743,Client_1743,Cameroun,Douala,2023-05-07,Referral
1744,Client_1744,Belgique,Bruxelles,2023-03-03,Organic
1745,Client_1745,Sénégal,Thiès,2023-08-07,Organic
1746,Client_1746,Belgique,Namur,2024-10-02,Referral
1747,Client_1747,Cameroun,Bafoussam,2022-09-26,Marketplace
1748,Client_1748,Belgique,Namur,2024-11-15,Organic
1749,Client_1749,Gabon,Port-Gentil,2024-03-05,Referral
1750,Client_1750,Cameroun,Bafoussam,2024-05-16,Ads
1751,Client_1751,Sénégal,Thiès,2023-01-17,Referral
1752,Client_1752,Sénégal,Dakar,2022-03-24,Marketplace
1753,Client_1753,Gabon,Libreville,2022-11-14,Referral
1754,Client_1754,Belgique,Namur,2024-08-16,Referral
1755,Client_1755,Belgique,Charleroi,2023-09-08,Organic
1756,Client_1756,Canada,Laval,2023-05-25,Referral
1757,Client_1757,Cameroun,Bafoussam,2022-04-08,Ads
1758,Client_1758,France,Lille,2022-08-09,Referral
1759,Client_1759,Sénégal,Dakar,2024-08-09,Marketplace
1760,Client_1760,Côte d’Ivoire,Bouaké,2022-06-17,Ads
1761,Client_1761,Belgique,Charleroi,2023-01-03,Organic
1762,Client_1762,Sénégal,Dakar,2022-06-20,Referral
1763,Client_1763,Cameroun,Yaoundé,2024-07-20,Referral
1764,Client_1764,Cameroun,Yaoundé,2023-01-19,Organic
1765,Client_1765,Canada,Montréal,2023-06-16,Ads
1766,Client_1766,Sénégal,Saint-Louis,2022-02-06,Ads
1767,Client_1767,Sénégal,Dakar,2022-01-28,Organic
1768,Client_1768,Gabon,Port-Gentil,2024-04-09,Referral
1769,Client_1769,Cameroun,Bafoussam,2024-01-09,Referral
1770,Client_1770,Cameroun,Douala,2022-09-14,Organic
1771,Client_1771,France,Lyon,2022-08-18,Ads
1772,Client_1772,RD Congo,Kinshasa,2023-03-05,Referral
1773,Client_1773,Canada,Québec,2024-06-11,Organic
1774,Client_1774,Belgique,Namur,2024-08-07,Organic
1775,Client_1775,Gabon,Port-Gentil,2022-02-14,Ads
1776,Client_1776,Canada,Québec,2024-06-30,Referral
1777,Client_1777,Gabon,Libreville,2024-07-09,Organic
1778,Client_1778,RD Congo,Goma,2024-03-13,Ads
1779,Client_1779,Côte d’Ivoire,Abidjan,2022-07-30,Referral
1780,Client_1780,Sénégal,Thiès,2023-08-19,Ads
1781,Client_1781,Gabon,Port-Gentil,2024-09-22,Referral
1782,Client_1782,RD Congo,Kinshasa,2024-12-17,Ads
1783,Client_1783,Sénégal,Saint-Louis,2023-10-09,Ads
1784,Client_1784,Cameroun,Bafoussam,2024-05-04,Referral
1785,Client_1785,Belgique,Charleroi,2023-12-12,Referral
1786,Client_1786,Sénégal,Dakar,2022-11-27,Marketplace
1787,Client_1787,RD Congo,Bukavu,2023-12-06,Referral
1788,Client_1788,RD Congo,Lubumbashi,2023-11-26,Referral
1789,Client_1789,Canada,Laval,2024-03-10,Referral
1790,Client_1790,Côte d’Ivoire,Bouaké,2022-11-28,Organic
1791,Client_1791,Cameroun,Bafoussam,2022-06-26,Referral
1792,Client_1792,Canada,Québec,2023-02-13,Organic
1793,Client_1793,Gabon,Libreville,2024-05-01,Referral
1794,Client_1794,Cameroun,Douala,2023-03-05,Ads
1795,Client_1795,France,Marseille,2023-06-19,Marketplace
1796,Client_1796,Canada,Québec,2024-10-28,Ads
1797,Client_1797,Belgique,Namur,2024-05-31,Ads
1798,Client_1798,RD Congo,Kinshasa,2023-04-04,Referral
1799,Client_1799,Cameroun,Yaoundé,2023-12-29,Ads
1800,Client_1800,Cameroun,Douala,2024-11-21,Ads
1801,Client_1801,France,Toulouse,2024-07-25,Ads
1802,Client_1802,Belgique,Bruxelles,2022-03-27,Ads
1803,Client_1803,Canada,Montréal,2023-02-25,Marketplace
1804,Client_1804,Canada,Laval,2024-06-23,Referral
1805,Client_1805,Belgique,Liège,2024-01-15,Marketplace
1806,Client_1806,Canada,Montréal,2023-02-18,Referral
1807,Client_1807,Sénégal,Dakar,2023-05-18,Referral
1808,Client_1808,Côte d’Ivoire,Bouaké,2024-10-31,Organic
1809,Client_1809,Belgique,Namur,2024-02-02,Referral
1810,Client_1810,Côte d’Ivoire,Yamoussoukro,2023-05-18,Organic
1811,Client_1811,Sénégal,Dakar,2022-10-10,Referral
1812,Client_1812,Sénégal,Thiès,2024-07-28,Marketplace
1813,Client_1813,France,Toulouse,2022-10-26,Ads
1814,Client_1814,Belgique,Bruxelles,2023-11-24,Marketplace
1815,Client_1815,Sénégal,Dakar,2024-06-07,Ads
1816,Client_1816,Sénégal,Dakar,2022-11-06,Ads
1817,Client_1817,Cameroun,Yaoundé,2024-04-03,Marketplace
1818,Client_1818,Côte d’Ivoire,Bouaké,2022-01-17,Marketplace
1819,Client_1819,Canada,Gatineau,2024-07-02,Organic
1820,Client_1820,Gabon,Port-Gentil,2024-04-08,Organic
1821,Client_1821,Cameroun,Douala,2022-03-17,Marketplace
1822,Client_1822,Sénégal,Saint-Louis,2022-09-16,Marketplace
1823,Client_1823,RD Congo,Kinshasa,2024-11-13,Marketplace
1824,Client_1824,Côte d’Ivoire,Yamoussoukro,2022-11-24,Ads
1825,Client_1825,France,Lille,2023-06-14,Organic
1826,Client_1826,Cameroun,Bafoussam,2024-05-15,Ads
1827,Client_1827,France,Marseille,2023-06-16,Marketplace
1828,Client_1828,Belgique,Bruxelles,2022-09-13,Referral
1829,Client_1829,Cameroun,Bafoussam,2022-01-11,Referral
1830,Client_1830,Côte d’Ivoire,Abidjan,2024-12-28,Organic
1831,Client_1831,Côte d’Ivoire,Bouaké,2023-08-06,Organic
1832,Client_1832,Sénégal,Saint-Louis,2023-05-23,Ads
1833,Client_1833,Côte d’Ivoire,Yamoussoukro,2023-01-30,Marketplace
1834,Client_1834,Gabon,Libreville,2022-10-28,Referral
1835,Client_1835,Sénégal,Dakar,2022-07-08,Ads
1836,Client_1836,Sénégal,Dakar,2024-09-02,Organic
1837,Client_1837,Gabon,Libreville,2024-01-27,Referral
1838,Client_1838,Sénégal,Thiès,2024-10-18,Referral
1839,Client_1839,Gabon,Port-Gentil,2024-05-03,Organic
1840,Client_1840,Canada,Québec,2024-09-19,Referral
1841,Client_1841,Canada,Montréal,2023-03-12,Referral
1842,Client_1842,Gabon,Libreville,2022-11-18,Marketplace
1843,Client_1843,Belgique,Charleroi,2022-08-14,Ads
1844,Client_1844,Côte d’Ivoire,Yamoussoukro,2023-08-17,Ads
1845,Client_1845,Canada,Montréal,2024-01-31,Marketplace
1846,Client_1846,Côte d’Ivoire,Bouaké,2023-08-26,Referral
1847,Client_1847,France,Lyon,2022-10-19,Referral
1848,Client_1848,France,Marseille,2023-08-04,Organic
1849,Client_1849,Canada,Gatineau,2022-01-05,Ads
1850,Client_1850,Côte d’Ivoire,Abidjan,2022-04-02,Referral
1851,Client_1851,Gabon,Port-Gentil,2024-07-15,Marketplace
1852,Client_1852,Sénégal,Thiès,2022-09-29,Organic
1853,Client_1853,Gabon,Port-Gentil,2024-07-08,Organic
1854,Client_1854,Côte d’Ivoire,Abidjan,2024-04-18,Referral
1855,Client_1855,RD Congo,Bukavu,2023-11-26,Ads
1856,Client_1856,Gabon,Port-Gentil,2022-07-01,Organic
1857,Client_1857,France,Lille,2023-09-25,Ads
1858,Client_1858,Belgique,Liège,2022-04-19,Organic
1859,Client_1859,Gabon,Libreville,2022-09-04,Organic
1860,Client_1860,France,Marseille,2023-02-26,Organic
1861,Client_1861,Gabon,Libreville,2024-12-28,Marketplace
1862,Client_1862,Sénégal,Saint-Louis,2022-04-03,Referral
1863,Client_1863,France,Marseille,2024-06-14,Organic
1864,Client_1864,Sénégal,Dakar,2024-12-17,Marketplace
1865,Client_1865,Sénégal,Thiès,2022-07-06,Ads
1866,Client_1866,Belgique,Liège,2023-08-08,Organic
1867,Client_1867,Canada,Laval,2022-07-03,Organic
1868,Client_1868,Cameroun,Yaoundé,2022-12-13,Ads
1869,Client_1869,Côte d’Ivoire,Abidjan,2022-02-25,Ads
1870,Client_1870,Cameroun,Yaoundé,2022-07-22,Marketplace
1871,Client_1871,Canada,Gatineau,2023-10-26,Marketplace
1872,Client_1872,Sénégal,Dakar,2022-04-17,Organic
1873,Client_1873,RD Congo,Lubumbashi,2024-10-06,Referral
1874,Client_1874,Belgique,Namur,2022-05-05,Marketplace
1875,Client_1875,Gabon,Port-Gentil,2022-05-15,Referral
1876,Client_1876,France,Toulouse,2023-04-24,Ads
1877,Client_1877,Cameroun,Bafoussam,2022-07-27,Organic
1878,Client_1878,Canada,Laval,2024-04-13,Referral
1879,Client_1879,Belgique,Liège,2022-10-19,Marketplace
1880,Client_1880,Canada,Québec,2025-01-05,Referral
1881,Client_1881,Gabon,Libreville,2022-01-03,Referral
1882,Client_1882,Cameroun,Bafoussam,2022-12-09,Ads
1883,Client_1883,France,Toulouse,2023-07-14,Marketplace
1884,Client_1884,Sénégal,Thiès,2023-03-12,Marketplace
1885,Client_1885,France,Lyon,2024-12-29,Ads
1886,Client_1886,Cameroun,Douala,2024-03-20,Ads
1887,Client_1887,Canada,Laval,2024-06-03,Organic
1888,Client_1888,Côte d’Ivoire,Yamoussoukro,2023-12-03,Marketplace
1889,Client_1889,Gabon,Port-Gentil,2023-05-19,Marketplace
1890,Client_1890,Côte d’Ivoire,Abidjan,2024-07-30,Marketplace
1891,Client_1891,France,Lyon,2022-01-05,Referral
1892,Client_1892,France,Paris,2022-12-22,Referral
1893,Client_1893,Gabon,Port-Gentil,2022-06-16,Ads
1894,Client_1894,France,Toulouse,2022-09-10,Marketplace
1895,Client_1895,Sénégal,Saint-Louis,2024-01-04,Referral
1896,Client_1896,Canada,Montréal,2022-09-13,Referral
1897,Client_1897,Côte d’Ivoire,Abidjan,2024-06-29,Ads
1898,Client_1898,RD Congo,Kinshasa,2023-07-30,Marketplace
1899,Client_1899,RD Congo,Kinshasa,2023-09-13,Organic
1900,Client_1900,RD Congo,Bukavu,2024-01-14,Ads
1901,Client_1901,Cameroun,Yaoundé,2023-03-05,Ads
1902,Client_1902,RD Congo,Bukavu,2022-08-16,Marketplace
1903,Client_1903,Gabon,Libreville,2023-02-01,Organic
1904,Client_1904,Belgique,Liège,2022-05-14,Organic
1905,Client_1905,Cameroun,Bafoussam,2023-04-12,Marketplace
1906,Client_1906,RD Congo,Kinshasa,2024-12-27,Marketplace
1907,Client_1907,Gabon,Libreville,2024-05-24,Ads
1908,Client_1908,Côte d’Ivoire,Bouaké,2024-04-13,Marketplace
1909,Client_1909,Belgique,Charleroi,2024-10-11,Marketplace
1910,Client_1910,France,Lyon,2022-04-07,Marketplace
1911,Client_1911,Sénégal,Saint-Louis,2024-07-08,Marketplace
1912,Client_1912,France,Toulouse,2023-02-03,Marketplace
1913,Client_1913,Belgique,Bruxelles,2023-04-08,Referral
1914,Client_1914,Belgique,Liège,2023-02-08,Organic
1915,Client_1915,Côte d’Ivoire,Bouaké,2022-05-09,Ads
