id_vente,id_client,id_produit,date_vente,quantité,montant_total,channel
4515,2027,158,2025-01-02,1,67,Retail
4516,3999,162,2024-10-28,1,104,Online
4517,2356,45,2024-11-25,2,1670,Marketplace
4518,4253,117,2024-11-04,1,590,Retail
4519,2458,98,2024-01-23,2,3906,Marketplace
4520,2425,140,2025-04-20,2,2760,Marketplace
4521,2737,17,2024-10-19,1,570,Online
4522,3827,135,2024-01-11,2,3180,Retail
4523,3131,136,2025-03-18,2,1498,Marketplace
4524,4724,180,2024-05-13,1,90,Marketplace
4525,102,12,2024-08-28,1,950,Retail
4526,2625,166,2024-08-05,3,369,Online
4527,1494,193,2024-08-18,3,252,Online
4528,1312,12,2024-07-29,3,2850,Online
4529,3138,182,2025-02-07,1,82,Retail
4530,994,168,2024-10-14,1,43,Marketplace
4531,164,58,2025-01-13,3,2640,Online
4532,4968,149,2025-03-29,1,1561,Online
4533,27,19,2024-10-27,2,1642,Retail
4534,4830,34,2024-05-22,1,1151,Retail
4535,4553,157,2024-02-04,1,125,Retail
4536,402,127,2024-01-26,2,1334,Online
4537,4093,162,2024-12-19,1,104,Marketplace
4538,1377,196,2024-09-27,3,132,Online
4539,4292,134,2024-08-24,2,3532,Marketplace
4540,4062,135,2025-02-05,2,3180,Online
4541,2274,15,2024-12-09,1,873,Retail
4542,1099,111,2024-12-23,2,3132,Marketplace
4543,1061,43,2025-03-27,3,3444,Online
4544,4614,123,2024-06-20,1,1371,Marketplace
4545,4915,39,2025-04-10,3,3375,Marketplace
4546,3556,147,2024-01-15,2,3112,Marketplace
4547,1658,46,2024-11-21,2,1610,Marketplace
4548,2966,60,2024-07-18,3,3828,Retail
4549,919,41,2024-10-30,3,2076,Online
4550,303,53,2024-06-30,1,1030,Online
4551,3018,145,2024-07-24,1,1446,Online
4552,4661,183,2025-04-23,3,132,Retail
4553,3765,124,2025-02-12,3,4989,Marketplace
4554,4348,133,2025-02-04,3,2007,Retail
4555,1432,44,2024-06-29,3,1539,Online
4556,4064,153,2024-07-01,1,103,Online
4557,3826,80,2025-01-17,2,4442,Marketplace
4558,4301,27,2024-08-01,3,2925,Retail
4559,1550,86,2024-07-04,2,1648,Retail
4560,4514,147,2024-03-07,1,1556,Retail
4561,4015,108,2025-01-07,1,919,Marketplace
4562,4175,27,2024-08-18,2,1950,Marketplace
4563,3696,50,2024-11-06,2,1572,Online
4564,2729,193,2024-12-01,2,168,Retail
4565,1771,22,2024-10-01,2,1784,Online
4566,3168,104,2024-11-05,2,3118,Retail
4567,3848,156,2025-01-19,3,447,Online
4568,2873,82,2024-03-15,1,1892,Online
4569,1640,111,2024-02-01,1,1566,Retail
4570,2083,17,2024-08-06,2,1140,Retail
4571,1009,45,2024-03-17,3,2505,Marketplace
4572,917,4,2024-10-22,2,1302,Online
4573,3443,185,2025-05-07,3,342,Retail
4574,1550,10,2024-04-17,3,1893,Marketplace
4575,308,6,2024-04-18,1,1126,Retail
4576,2010,25,2025-01-26,1,345,Retail
4577,4562,95,2024-04-20,2,3504,Online
4578,3223,193,2024-09-28,2,168,Online
4579,3912,76,2024-07-10,3,5928,Online
4580,2699,25,2025-03-07,1,345,Marketplace
4581,3470,163,2024-12-19,1,75,Online
4582,1113,23,2024-11-02,1,1113,Retail
4583,4497,57,2025-05-04,2,3028,Marketplace
4584,3933,127,2024-09-15,2,1334,Online
4585,1527,27,2024-10-12,1,975,Online
4586,4841,1,2025-03-13,2,656,Retail
4587,1614,132,2024-05-28,3,3354,Retail
4588,1002,200,2024-08-19,2,110,Online
4589,1354,191,2025-02-13,3,375,Online
4590,4744,155,2024-04-23,1,134,Online
4591,3770,71,2024-09-18,2,2004,Marketplace
4592,67,21,2025-02-10,2,1528,Online
4593,2269,119,2024-12-17,3,4809,Retail
4594,3060,4,2025-03-04,2,1302,Retail
4595,455,107,2024-06-10,3,1935,Marketplace
4596,4055,124,2025-01-06,2,3326,Marketplace
4597,647,166,2024-08-22,3,369,Marketplace
4598,608,33,2025-04-13,1,414,Online
4599,2468,86,2024-04-18,3,2472,Marketplace
4600,2616,6,2024-04-15,3,3378,Marketplace
4601,4120,46,2025-04-18,1,805,Retail
4602,563,155,2024-12-19,1,134,Marketplace
4603,2882,142,2024-01-17,2,1676,Retail
4604,3764,86,2024-03-21,1,824,Online
4605,2226,44,2024-09-20,3,1539,Online
4606,1541,158,2024-07-13,3,201,Retail
4607,3057,61,2024-08-18,3,2613,Retail
4608,3422,169,2024-04-05,2,246,Retail
4609,1615,9,2024-04-12,2,1876,Retail
4610,3334,60,2024-10-01,1,1276,Marketplace
4611,40,76,2025-02-16,2,3952,Retail
4612,2584,103,2024-06-15,3,2454,Online
4613,4691,77,2025-01-23,2,2326,Marketplace
4614,4745,16,2024-11-25,1,802,Marketplace
4615,870,18,2024-01-31,2,1026,Retail
4616,129,43,2024-06-02,1,1148,Online
4617,4858,182,2024-08-30,2,164,Marketplace
4618,1581,128,2024-06-27,3,5202,Marketplace
4619,1231,41,2024-02-28,3,2076,Online
4620,4298,80,2025-02-13,1,2221,Online
4621,4471,131,2025-03-25,3,5451,Retail
4622,3406,57,2024-11-08,3,4542,Retail
4623,931,155,2024-04-19,3,402,Online
4624,4803,78,2024-05-05,3,4233,Marketplace
4625,2630,10,2024-04-17,2,1262,Retail
4626,4119,98,2025-03-30,2,3906,Retail
4627,826,49,2024-02-15,1,519,Marketplace
4628,4092,113,2024-01-20,3,3993,Online
4629,3753,19,2024-07-08,2,1642,Marketplace
4630,758,169,2025-03-21,1,123,Marketplace
4631,1322,68,2024-07-15,2,4798,Online
4632,2739,87,2025-04-10,2,3436,Marketplace
4633,3410,20,2024-03-24,2,1896,Online
4634,1012,178,2025-03-01,1,119,Online
4635,2054,199,2025-02-10,2,86,Marketplace
4636,1390,155,2024-03-14,3,402,Retail
4637,4667,46,2024-05-25,1,805,Online
4638,683,19,2025-01-19,2,1642,Marketplace
4639,2418,14,2024-04-27,1,427,Marketplace
4640,3138,10,2025-04-12,2,1262,Online
4641,2790,138,2025-03-02,3,2952,Marketplace
4642,407,42,2025-01-04,2,1154,Retail
4643,3418,162,2024-01-26,1,104,Online
4644,4305,57,2025-03-12,3,4542,Online
4645,3617,128,2024-10-22,1,1734,Marketplace
4646,3205,91,2024-04-07,1,1600,Marketplace
4647,611,163,2024-05-12,1,75,Retail
4648,700,119,2025-01-13,3,4809,Online
4649,1397,125,2024-03-25,1,774,Marketplace
4650,875,122,2024-09-06,3,3072,Marketplace
4651,552,138,2024-07-15,2,1968,Retail
4652,4976,199,2024-06-21,1,43,Marketplace
4653,704,128,2024-09-27,2,3468,Retail
4654,2211,43,2024-03-03,2,2296,Online
4655,1615,105,2024-08-10,1,1367,Marketplace
4656,102,102,2024-03-12,2,1502,Retail
4657,4893,179,2025-02-13,2,50,Online
4658,3532,19,2024-12-22,2,1642,Marketplace
4659,955,53,2024-08-12,3,3090,Retail
4660,811,12,2024-12-07,3,2850,Marketplace
4661,3879,3,2024-10-07,3,2895,Online
4662,488,98,2024-12-26,3,5859,Marketplace
4663,2491,68,2024-10-30,1,2399,Online
4664,702,55,2025-02-20,1,1658,Retail
4665,841,118,2024-11-29,1,695,Marketplace
4666,4673,125,2024-10-25,1,774,Retail
4667,4127,126,2024-02-27,2,2246,Marketplace
4668,2329,176,2024-01-04,1,41,Online
4669,4205,31,2025-05-07,1,821,Marketplace
4670,3251,28,2025-04-06,3,3024,Retail
4671,1553,189,2024-10-24,3,69,Online
4672,1380,196,2024-07-30,2,88,Marketplace
4673,47,184,2025-04-08,1,101,Online
4674,251,51,2024-02-25,1,1314,Marketplace
4675,352,117,2024-03-18,2,1180,Online
4676,4146,3,2024-11-27,3,2895,Marketplace
4677,2517,119,2024-08-11,3,4809,Retail
4678,4207,35,2025-05-06,3,2550,Retail
4679,3304,148,2024-07-05,2,2808,Retail
4680,4455,44,2024-02-07,2,1026,Retail
4681,1204,150,2024-08-25,3,3045,Online
4682,1021,156,2024-05-06,3,447,Retail
4683,3745,4,2025-03-30,2,1302,Retail
4684,4970,134,2025-05-02,2,3532,Online
4685,2558,62,2025-05-04,2,3444,Marketplace
4686,4725,8,2024-03-04,3,1134,Marketplace
4687,1225,89,2025-01-03,1,2395,Online
4688,209,181,2025-04-01,3,393,Online
4689,1563,169,2024-02-01,1,123,Retail
4690,1126,47,2024-04-21,2,1506,Online
4691,3299,168,2025-02-28,2,86,Retail
4692,1932,195,2024-05-28,1,133,Online
4693,2054,17,2025-04-23,3,1710,Retail
4694,1028,1,2024-03-16,1,328,Retail
4695,2063,154,2024-07-21,3,264,Online
4696,3905,47,2025-03-02,2,1506,Online
4697,1989,105,2025-02-03,3,4101,Online
4698,1143,53,2024-06-09,1,1030,Online
4699,1302,42,2024-05-03,2,1154,Retail
4700,3613,102,2025-02-13,2,1502,Online
4701,3884,141,2024-07-16,2,2904,Online
4702,1103,14,2024-11-12,2,854,Retail
4703,4834,148,2025-01-19,1,1404,Retail
4704,3495,134,2024-12-28,2,3532,Marketplace
4705,2478,42,2024-01-27,2,1154,Retail
4706,4090,64,2024-09-06,3,2520,Online
4707,326,177,2024-08-17,1,128,Retail
4708,1463,10,2025-02-10,2,1262,Marketplace
4709,425,15,2024-01-11,3,2619,Online
4710,294,177,2025-03-27,1,128,Marketplace
4711,153,190,2024-12-18,1,102,Retail
4712,4040,88,2025-05-09,3,2742,Online
4713,3785,14,2025-02-15,2,854,Online
4714,2266,135,2024-04-03,2,3180,Marketplace
4715,2371,80,2025-03-29,2,4442,Online
4716,4357,131,2024-10-30,2,3634,Retail
4717,4863,122,2024-04-01,1,1024,Marketplace
4718,1917,94,2024-10-24,2,3988,Retail
4719,1518,3,2024-04-22,2,1930,Retail
4720,848,157,2025-02-16,3,375,Retail
4721,4189,85,2024-10-22,1,1581,Online
4722,1571,75,2025-05-11,2,4648,Retail
4723,1364,135,2025-02-01,3,4770,Marketplace
4724,3494,187,2024-09-21,3,297,Online
4725,326,35,2024-05-20,2,1700,Online
4726,1903,20,2024-06-29,3,2844,Marketplace
4727,1893,20,2024-02-10,3,2844,Retail
4728,4933,199,2024-07-07,3,129,Retail
4729,580,73,2025-02-24,1,1753,Online
4730,3493,175,2024-12-15,3,318,Retail
4731,1533,68,2024-12-11,3,7197,Online
4732,1567,153,2024-06-12,3,309,Online
4733,3831,11,2025-01-03,2,1284,Online
4734,57,73,2025-02-21,2,3506,Marketplace
4735,28,149,2024-09-10,3,4683,Marketplace
4736,51,84,2025-01-05,2,3752,Retail
4737,2438,68,2024-10-16,3,7197,Marketplace
4738,4734,64,2024-11-08,3,2520,Retail
4739,1621,146,2025-02-04,2,3492,Marketplace
4740,3096,135,2024-09-15,2,3180,Marketplace
4741,3397,38,2024-03-05,3,963,Online
4742,4480,132,2025-04-23,1,1118,Online
4743,4742,39,2024-07-02,2,2250,Online
4744,2108,132,2024-10-09,3,3354,Marketplace
4745,2941,43,2024-05-22,3,3444,Retail
4746,1335,48,2025-04-05,1,824,Marketplace
4747,2727,153,2024-06-21,3,309,Online
4748,1548,170,2024-12-28,1,43,Online
4749,2683,106,2024-11-09,3,3594,Online
4750,2410,112,2024-02-19,2,1080,Retail
4751,1706,102,2024-12-03,2,1502,Retail
4752,899,146,2025-04-16,2,3492,Retail
4753,816,159,2024-01-14,3,66,Retail
4754,4079,197,2024-06-07,2,176,Marketplace
4755,1888,189,2025-05-15,1,23,Marketplace
4756,3293,43,2025-01-22,1,1148,Marketplace
4757,4960,66,2024-01-06,3,6726,Marketplace
4758,250,121,2024-05-08,3,5685,Online
4759,1945,35,2024-09-11,2,1700,Online
4760,1944,154,2024-05-13,1,88,Online
4761,3989,49,2025-03-07,2,1038,Retail
4762,324,1,2024-12-29,2,656,Online
4763,1414,49,2024-04-20,3,1557,Retail
4764,918,29,2024-03-12,3,1431,Retail
4765,3616,148,2024-02-02,1,1404,Retail
4766,4672,133,2025-01-19,3,2007,Online
4767,2517,138,2024-12-11,2,1968,Marketplace
4768,2623,191,2025-03-25,3,375,Online
4769,579,42,2025-04-07,1,577,Online
4770,2599,93,2025-04-30,2,3076,Retail
4771,2001,144,2025-01-22,2,2076,Marketplace
4772,577,11,2024-02-14,1,642,Marketplace
4773,1687,117,2024-05-02,3,1770,Online
4774,4384,28,2024-09-14,1,1008,Marketplace
4775,1973,186,2024-01-28,1,148,Marketplace
4776,2739,11,2025-02-04,3,1926,Retail
4777,216,191,2024-01-14,2,250,Online
4778,783,115,2024-09-17,3,2583,Online
4779,3421,112,2024-06-01,1,540,Retail
4780,760,132,2024-12-12,2,2236,Online
4781,1057,168,2024-02-04,1,43,Retail
4782,2495,140,2024-02-08,1,1380,Retail
4783,195,86,2024-10-05,2,1648,Online
4784,374,81,2024-03-09,2,2306,Retail
4785,3463,58,2024-02-02,2,1760,Marketplace
4786,4507,42,2024-08-28,3,1731,Retail
4787,1570,5,2024-04-04,2,962,Online
4788,4653,101,2024-11-06,2,3988,Retail
4789,89,14,2024-04-17,2,854,Retail
4790,169,93,2024-05-23,1,1538,Online
4791,2551,180,2024-12-06,3,270,Marketplace
4792,1746,63,2025-01-05,2,2698,Online
4793,2503,84,2024-03-07,2,3752,Online
4794,3370,86,2024-07-03,1,824,Online
4795,171,75,2024-05-30,1,2324,Marketplace
4796,538,79,2024-01-07,1,1393,Retail
4797,906,154,2024-04-12,2,176,Online
4798,2755,43,2024-07-06,1,1148,Marketplace
4799,3730,35,2024-10-19,3,2550,Marketplace
4800,388,48,2025-01-04,1,824,Marketplace
4801,1048,97,2024-12-13,1,1298,Online
4802,2928,85,2024-08-04,3,4743,Retail
4803,1069,80,2024-12-02,2,4442,Online
4804,3095,174,2025-02-10,2,62,Online
4805,4283,73,2025-02-13,3,5259,Retail
4806,4769,197,2024-10-10,3,264,Marketplace
4807,4537,151,2025-04-08,3,213,Marketplace
4808,3470,21,2024-08-31,2,1528,Retail
4809,3040,22,2025-03-18,2,1784,Online
4810,4097,41,2024-09-02,1,692,Marketplace
4811,627,134,2024-03-06,3,5298,Online
4812,4400,34,2024-02-13,3,3453,Retail
4813,1829,167,2024-11-10,3,144,Marketplace
4814,1317,179,2024-01-22,3,75,Marketplace
4815,3904,7,2024-04-25,3,3408,Online
4816,2960,63,2024-02-29,2,2698,Retail
4817,2614,141,2024-06-23,2,2904,Retail
4818,3358,43,2025-04-20,3,3444,Retail
4819,3738,29,2025-02-28,1,477,Retail
4820,2299,156,2024-02-28,1,149,Retail
4821,251,93,2024-09-12,3,4614,Retail
4822,3300,175,2025-02-02,3,318,Marketplace
4823,329,172,2024-05-06,3,438,Retail
4824,877,40,2024-06-27,3,1266,Marketplace
4825,4178,148,2024-06-18,2,2808,Retail
4826,4660,189,2024-02-24,1,23,Retail
4827,2665,159,2024-05-02,3,66,Retail
4828,1149,128,2024-01-17,2,3468,Marketplace
4829,2505,98,2024-11-03,2,3906,Online
4830,4781,31,2024-04-03,1,821,Marketplace
4831,4617,107,2024-06-10,1,645,Marketplace
4832,3364,81,2024-04-26,1,1153,Retail
4833,3445,100,2025-04-03,2,3490,Marketplace
4834,1150,112,2025-05-15,1,540,Online
4835,3836,22,2025-05-08,3,2676,Retail
4836,2910,92,2024-04-10,1,2277,Marketplace
4837,2287,134,2024-04-05,3,5298,Online
4838,2838,142,2024-07-02,3,2514,Retail
4839,2853,90,2025-01-03,3,4458,Marketplace
4840,2619,56,2024-05-16,1,1916,Marketplace
4841,3688,194,2025-01-23,1,89,Retail
4842,4862,122,2024-12-12,3,3072,Marketplace
4843,3834,200,2024-12-23,2,110,Retail
4844,4408,84,2025-05-12,3,5628,Retail
4845,1110,141,2025-05-14,1,1452,Online
4846,318,54,2024-08-21,1,1195,Online
4847,75,53,2025-04-18,3,3090,Marketplace
4848,2543,186,2024-09-10,1,148,Online
4849,1424,46,2024-05-31,1,805,Marketplace
4850,3634,10,2024-07-06,1,631,Retail
4851,4403,109,2024-12-20,2,3968,Online
4852,777,81,2025-04-27,2,2306,Online
4853,2545,132,2024-10-09,3,3354,Marketplace
4854,3961,128,2024-02-11,2,3468,Retail
4855,2107,51,2025-05-01,2,2628,Marketplace
4856,3551,56,2024-03-05,1,1916,Marketplace
4857,4077,63,2024-01-31,2,2698,Retail
4858,4612,131,2024-10-07,2,3634,Marketplace
4859,674,155,2024-02-28,2,268,Online
4860,4114,133,2024-08-25,1,669,Marketplace
4861,1892,153,2024-05-04,1,103,Online
4862,3795,39,2025-02-01,2,2250,Online
4863,2337,3,2024-12-03,3,2895,Marketplace
4864,239,197,2024-08-25,1,88,Online
4865,2523,80,2025-03-06,1,2221,Marketplace
4866,3467,37,2025-01-30,3,2292,Retail
4867,3956,124,2024-12-02,3,4989,Marketplace
4868,491,145,2025-01-21,3,4338,Online
4869,468,106,2024-05-13,3,3594,Online
4870,829,102,2025-02-15,3,2253,Marketplace
4871,4873,130,2025-03-25,2,3572,Retail
4872,4833,153,2024-10-20,3,309,Online
4873,3310,95,2025-03-06,2,3504,Retail
4874,2324,174,2024-08-27,1,31,Online
4875,4321,161,2024-03-03,2,114,Online
4876,1570,114,2024-01-31,3,3699,Online
4877,3490,61,2025-01-28,3,2613,Marketplace
4878,1114,94,2024-05-06,1,1994,Online
4879,2927,143,2024-12-18,2,838,Marketplace
4880,794,168,2024-09-18,2,86,Online
4881,3799,155,2024-07-07,1,134,Retail
4882,3889,140,2024-01-30,1,1380,Online
4883,2222,174,2024-05-03,1,31,Marketplace
4884,1621,103,2025-01-08,2,1636,Online
4885,3124,37,2025-02-16,2,1528,Retail
4886,2425,158,2024-01-15,2,134,Retail
4887,1721,131,2024-07-13,2,3634,Online
4888,749,4,2025-03-24,2,1302,Retail
4889,1269,113,2024-04-15,3,3993,Online
4890,2758,163,2024-05-12,1,75,Online
4891,545,177,2024-02-28,3,384,Retail
4892,1127,22,2024-01-15,1,892,Marketplace
4893,4005,87,2024-02-22,1,1718,Online
4894,3294,136,2024-11-28,3,2247,Retail
4895,433,6,2025-02-05,1,1126,Online
4896,1054,4,2024-03-31,2,1302,Online
4897,2534,19,2024-05-15,3,2463,Online
4898,3473,73,2025-02-05,3,5259,Marketplace
4899,2002,170,2025-01-18,3,129,Marketplace
4900,4592,147,2024-05-15,1,1556,Retail
4901,2589,45,2025-01-31,1,835,Marketplace
4902,1014,103,2025-03-02,1,818,Marketplace
4903,2562,61,2024-12-08,1,871,Retail
4904,2549,83,2024-05-18,3,2616,Retail
4905,3385,60,2025-02-09,1,1276,Retail
4906,4375,171,2024-05-20,1,58,Marketplace
4907,1718,160,2024-08-12,2,142,Marketplace
4908,1264,68,2024-07-24,3,7197,Retail
4909,3021,190,2024-01-31,1,102,Retail
4910,2210,108,2025-03-11,1,919,Retail
4911,2548,171,2025-05-10,3,174,Online
4912,1569,56,2024-03-09,1,1916,Online
4913,4548,126,2024-07-08,2,2246,Retail
4914,2850,22,2024-09-18,1,892,Online
4915,1690,127,2025-04-30,3,2001,Retail
4916,2731,146,2025-03-24,3,5238,Retail
4917,4162,100,2024-09-22,1,1745,Online
4918,230,161,2025-04-19,2,114,Marketplace
4919,374,184,2025-03-22,2,202,Marketplace
4920,4166,126,2024-02-15,3,3369,Retail
4921,3696,14,2025-02-17,3,1281,Online
4922,2124,122,2025-02-07,2,2048,Marketplace
4923,2934,192,2024-04-02,1,102,Marketplace
4924,3878,154,2024-09-09,3,264,Marketplace
4925,2074,109,2024-05-26,2,3968,Marketplace
4926,3200,65,2024-05-15,3,5439,Retail
4927,278,26,2024-06-05,1,566,Marketplace
4928,434,34,2024-01-25,2,2302,Marketplace
4929,3167,114,2024-10-17,1,1233,Retail
4930,1112,65,2024-07-18,3,5439,Marketplace
4931,3559,85,2024-03-05,3,4743,Retail
4932,3748,39,2024-07-05,3,3375,Marketplace
4933,4071,186,2024-08-24,1,148,Retail
4934,4608,65,2024-06-29,1,1813,Retail
4935,3112,134,2024-01-11,2,3532,Retail
4936,1145,160,2024-03-03,1,71,Online
4937,200,6,2024-08-27,2,2252,Online
4938,2075,176,2025-02-18,2,82,Marketplace
4939,1623,148,2024-11-04,3,4212,Marketplace
4940,759,107,2025-01-21,1,645,Marketplace
4941,4699,62,2025-03-02,1,1722,Retail
4942,1158,146,2025-03-07,1,1746,Retail
4943,2072,102,2024-08-27,3,2253,Online
4944,4618,75,2024-03-14,2,4648,Marketplace
4945,2954,27,2024-12-08,1,975,Online
4946,3907,24,2024-05-31,3,2667,Online
4947,3230,56,2025-01-31,1,1916,Online
4948,1079,122,2024-07-09,1,1024,Online
4949,1894,161,2025-01-18,3,171,Retail
4950,4789,11,2024-06-01,3,1926,Online
4951,4895,73,2024-09-17,3,5259,Retail
4952,2191,149,2025-04-25,2,3122,Online
4953,4562,110,2024-10-20,2,1258,Marketplace
4954,1989,184,2024-08-06,1,101,Online
4955,4846,199,2025-04-11,2,86,Marketplace
4956,3393,56,2025-01-06,3,5748,Marketplace
4957,2510,84,2024-11-05,2,3752,Retail
4958,2903,1,2024-12-30,3,984,Retail
4959,3739,63,2025-01-10,2,2698,Retail
4960,1420,166,2024-08-17,1,123,Retail
4961,895,165,2024-09-09,1,83,Retail
4962,1178,172,2024-08-12,2,292,Retail
4963,4335,24,2024-04-27,1,889,Online
4964,2293,165,2025-04-06,1,83,Online
4965,1748,123,2024-11-03,1,1371,Online
4966,1060,31,2024-08-31,2,1642,Marketplace
4967,3782,51,2024-07-28,1,1314,Marketplace
4968,250,35,2025-01-27,3,2550,Retail
4969,332,29,2024-05-22,2,954,Retail
4970,2756,136,2024-12-05,2,1498,Marketplace
4971,662,20,2024-03-24,1,948,Retail
4972,1896,82,2024-09-15,2,3784,Online
4973,131,139,2024-06-28,1,1497,Online
4974,1076,194,2024-09-29,1,89,Retail
4975,1327,122,2024-01-20,3,3072,Marketplace
4976,2392,187,2024-12-13,3,297,Retail
4977,4815,142,2024-07-01,2,1676,Online
4978,1105,55,2024-08-14,3,4974,Marketplace
4979,3945,194,2025-02-10,2,178,Marketplace
4980,1690,84,2024-11-15,1,1876,Online
4981,2171,124,2024-04-21,2,3326,Online
4982,3743,198,2024-04-09,3,72,Retail
4983,3609,51,2024-09-23,1,1314,Online
4984,3427,161,2025-01-29,3,171,Retail
4985,1533,165,2024-02-10,3,249,Marketplace
4986,337,147,2024-01-07,1,1556,Online
4987,12,166,2024-09-07,2,246,Marketplace
4988,555,107,2024-05-11,1,645,Online
4989,2060,195,2025-05-03,3,399,Retail
4990,3157,33,2025-05-04,3,1242,Retail
4991,3135,189,2025-05-12,3,69,Marketplace
4992,4070,112,2024-02-04,1,540,Marketplace
4993,3903,162,2024-05-07,2,208,Online
4994,2918,147,2024-04-02,1,1556,Online
4995,4652,134,2024-10-13,3,5298,Online
4996,4556,57,2024-08-20,1,1514,Online
4997,4656,187,2024-07-04,1,99,Online
4998,1717,143,2025-03-06,2,838,Online
4999,3681,142,2025-03-11,2,1676,Online
5000,1067,71,2024-11-09,1,1002,Marketplace
5001,2255,109,2025-04-26,1,1984,Online
5002,2551,74,2024-09-21,3,6918,Marketplace
5003,1310,76,2024-12-16,1,1976,Retail
5004,3057,197,2024-11-06,2,176,Retail
5005,220,177,2024-09-26,3,384,Online
5006,4458,83,2025-01-01,2,1744,Online
5007,4977,198,2024-01-31,1,24,Marketplace
5008,1416,157,2024-01-15,1,125,Retail
5009,3913,146,2024-02-13,3,5238,Online
5010,4280,66,2024-10-26,1,2242,Marketplace
5011,1475,66,2024-05-05,2,4484,Retail
5012,2649,176,2024-10-18,3,123,Marketplace
5013,1077,111,2024-04-30,1,1566,Online
5014,2686,155,2025-02-19,1,134,Retail
5015,4228,77,2025-01-04,3,3489,Marketplace
5016,942,104,2024-08-23,2,3118,Marketplace
5017,243,171,2024-04-11,2,116,Online
5018,113,119,2025-02-23,1,1603,Retail
5019,4411,145,2024-01-30,3,4338,Marketplace
5020,4957,112,2024-05-24,1,540,Online
5021,2755,162,2024-01-07,2,208,Online
5022,2292,160,2024-03-03,3,213,Online
5023,386,196,2024-08-15,1,44,Retail
5024,4475,82,2024-08-04,3,5676,Marketplace
5025,2864,196,2024-09-21,3,132,Retail
5026,2659,168,2024-06-23,2,86,Retail
5027,2770,57,2025-05-01,3,4542,Online
5028,2776,128,2024-10-21,3,5202,Online
5029,2747,89,2024-01-23,2,4790,Marketplace
5030,3586,168,2024-03-31,3,129,Online
5031,3378,65,2024-11-14,2,3626,Marketplace
5032,3223,75,2024-03-06,3,6972,Marketplace
5033,4110,19,2024-08-07,1,821,Marketplace
5034,4426,39,2025-04-11,1,1125,Online
5035,1101,46,2024-01-21,2,1610,Marketplace
5036,4534,88,2024-05-18,1,914,Retail
5037,377,143,2024-12-15,2,838,Retail
5038,3288,90,2024-03-15,2,2972,Online
5039,3163,59,2024-05-13,2,4282,Retail
5040,2424,172,2024-11-05,1,146,Online
5041,2348,193,2024-02-24,3,252,Marketplace
5042,3094,23,2024-08-17,3,3339,Marketplace
5043,3618,60,2024-10-11,1,1276,Retail
5044,3437,199,2024-10-15,3,129,Retail
5045,2949,13,2024-09-29,3,3444,Marketplace
5046,2218,92,2024-11-13,2,4554,Online
5047,448,107,2024-07-21,1,645,Retail
5048,3750,166,2024-11-24,2,246,Online
5049,2374,83,2025-05-01,2,1744,Online
5050,3667,138,2024-11-15,3,2952,Online
5051,4744,188,2024-08-18,3,204,Retail
5052,2598,44,2024-04-20,3,1539,Marketplace
5053,430,166,2024-02-07,2,246,Online
5054,4711,7,2024-04-18,2,2272,Online
5055,2179,87,2024-07-01,2,3436,Retail
5056,4896,95,2024-09-24,3,5256,Online
5057,2023,95,2025-04-24,2,3504,Marketplace
5058,120,111,2024-05-18,3,4698,Marketplace
5059,2399,157,2024-01-21,1,125,Marketplace
5060,4827,174,2024-04-12,3,93,Marketplace
5061,560,92,2025-02-14,2,4554,Retail
5062,3058,107,2024-07-20,2,1290,Retail
5063,3540,129,2025-04-05,1,1014,Retail
5064,1144,53,2025-01-22,3,3090,Online
5065,1303,193,2024-08-28,1,84,Online
5066,4066,171,2024-03-01,2,116,Online
5067,3190,91,2025-04-01,2,3200,Marketplace
5068,593,93,2024-03-20,1,1538,Online
